subject_id,classification_id,user_name,scale_x1,scale_y1,scale_x2,scale_y2,tegula_x1,tegula_y1,tegula_x2,tegula_y2,T3_1 Were you able to measure the bee?,Filename,started_at,finished_at,gold_standard,expert,workflow_version,catalogNumber,itd_pixels,scaledist_pixels,itd_cm
78051936,443001706,TarynR,1880,273,2408,277,982,1612,1002,1813,Yes,UCSB-IZC00034413.jpg,10/6/22 21:15,10/6/22 21:16,NA,NA,1.3,UCSB-IZC00034413,201.9925741209315,528.0151512977634,0.19127535793667205
78052117,443001767,TarynR,1893,205,2560,212,1796,2274,1801,2650,Yes,UCSB-IZC00038845.jpg,10/6/22 21:16,10/6/22 21:16,NA,NA,1.3,UCSB-IZC00038845,376.03324321128844,667.0367306228346,0.2818684683676816
78051885,443001819,TarynR,2539,210,3194,217,1330,2323,1325,2595,Yes,UCSB-IZC00012462.jpg,10/6/22 21:16,10/6/22 21:16,NA,NA,1.3,UCSB-IZC00012462,272.04595200076034,655.0374035121964,0.2076568074907611
78051955,443001859,TarynR,1680,119,2041,121,410,1097,414,1238,Yes,UCSB-IZC00034557.jpg,10/6/22 21:16,10/6/22 21:17,NA,NA,1.3,UCSB-IZC00034557,141.05672617780408,361.00554012369395,0.1953664286280382
78052079,443001924,TarynR,2733,119,3358,119,1404,2111,1411,2412,Yes,UCSB-IZC00037202.jpg,10/6/22 21:17,10/6/22 21:17,NA,NA,1.3,UCSB-IZC00037202,301.0813843464919,625,0.24086510747719353
78052070,443001992,TarynR,2737,135,3368,134,1679,2007,1651,2323,Yes,UCSB-IZC00036950.jpg,10/6/22 21:17,10/6/22 21:18,NA,NA,1.3,UCSB-IZC00036950,317.23808094237364,631.0007923925294,0.25137692754673113
78051901,443012253,TarynR,1859,130,2375,130,977,1489,972,1733,Yes,UCSB-IZC00030335.jpg,10/6/22 21:14,10/6/22 22:16,NA,NA,1.3,UCSB-IZC00030335,244.05122413132864,516,0.23648374431330293
78052240,443076733,Pri_B,1973,244,2486,244,1238,1962,1253,2157,No,UCSB-IZC00042447.jpg,10/7/22 8:19,10/7/22 8:20,NA,NA,1.3,UCSB-IZC00042447,195.57607215607945,513,0.1906199533684985
78051909,443076799,Pri_B,2945,374,3582,368,1835,1876,1846,2081,Yes,UCSB-IZC00030779.jpg,10/7/22 8:20,10/7/22 8:21,NA,NA,1.3,UCSB-IZC00030779,205.29490982486632,637.0282568301033,0.1611348536142086
78052260,443076883,Pri_B,2908,206,3540,208,1489,2152,1507,2392,Yes,UCSB-IZC00043054.jpg,10/7/22 8:21,10/7/22 8:22,NA,NA,1.3,UCSB-IZC00043054,240.67405344157896,632.0031645490393,0.19040573445016684
78051979,443172960,dearmstrong,1898,222,2422,222,1132,1382,1161,1614,Yes,UCSB-IZC00036013.jpg,10/7/22 18:05,10/7/22 18:06,NA,NA,1.3,UCSB-IZC00036013,233.80547470065795,524,0.2230968270044446
78052148,443173060,dearmstrong,557,372,1241,373,1741,2983,1723,2686,Yes,UCSB-IZC00040751.jpg,10/7/22 18:06,10/7/22 18:06,NA,NA,1.3,UCSB-IZC00040751,297.5449545866977,684.0007309937614,0.21750338932708796
78052276,443173153,dearmstrong,287,359,929,351,1625,2672,1598,2437,Yes,UCSB-IZC00043682.jpg,10/7/22 18:06,10/7/22 18:07,NA,NA,1.3,UCSB-IZC00043682,236.54597861726586,642.0498423,0.1842115386004633
78051920,443173246,dearmstrong,1774,215,2275,213,950,1784,933,1571,Yes,UCSB-IZC00031260.jpg,10/7/22 18:07,10/7/22 18:07,NA,NA,1.3,UCSB-IZC00031260,213.67732682715777,501.0039920000638,0.21324912599412038
78051912,443173347,dearmstrong,1972,232,2485,225,901,1580,879,1370,Yes,UCSB-IZC00030855.jpg,10/7/22 18:07,10/7/22 18:08,NA,NA,1.3,UCSB-IZC00030855,211.1492363235065,513.0477561,0.20577931959426746
78052082,443173454,dearmstrong,484,434,1150,429,2078,3115,2100,2830,Yes,UCSB-IZC00037213.jpg,10/7/22 18:08,10/7/22 18:08,NA,NA,1.3,UCSB-IZC00037213,285.84786163272236,666.0187685043118,0.21459444924852128
78052294,443173579,dearmstrong,2823,291,3452,279,1831,2393,1849,2133,Yes,UCSB-IZC00044441.jpg,10/7/22 18:08,10/7/22 18:09,NA,NA,1.3,UCSB-IZC00044441,260.62233212063774,629.1144569949097,0.20713427359907777
78052193,443173723,dearmstrong,444,445,1105,436,1734,2808,1714,2537,Yes,UCSB-IZC00041521.jpg,10/7/22 18:09,10/7/22 18:10,NA,NA,1.3,UCSB-IZC00041521,271.7370052090808,661.0612679623576,0.20553087767997483
78052187,443173875,dearmstrong,428,337,1095,330,2225,2261,2208,1991,Yes,UCSB-IZC00041489.jpg,10/7/22 18:10,10/7/22 18:10,NA,NA,1.3,UCSB-IZC00041489,270.5346558206545,667.0367306228346,0.20278842483535142
78052115,443174032,dearmstrong,2917,359,3594,355,1373,2604,1340,2332,Yes,UCSB-IZC00038833.jpg,10/7/22 18:10,10/7/22 18:11,NA,NA,1.3,UCSB-IZC00038833,273.99452549275503,677.0118167358676,0.2023557925574972
78052260,443174171,dearmstrong,431,249,1059,242,1486,2402,1479,2151,Yes,UCSB-IZC00043054.jpg,10/7/22 18:11,10/7/22 18:11,NA,NA,1.3,UCSB-IZC00043054,251.09759058979438,628.0390115271503,0.1999060456286157
78051882,443174255,dearmstrong,2484,261,3054,256,1520,1729,1495,1484,Yes,UCSB-IZC00012454.jpg,10/7/22 18:11,10/7/22 18:11,NA,NA,1.3,UCSB-IZC00012454,246.2722071,570.0219294027204,0.21601994100344843
78052137,443174429,dearmstrong,2099,271,2655,268,1297,2503,1293,2264,Yes,UCSB-IZC00040268.jpg,10/7/22 18:11,10/7/22 18:12,NA,NA,1.3,UCSB-IZC00040268,239.0334704596827,556.0080934662732,0.21495502787513127
78052167,443174514,dearmstrong,2995,339,3663,329,1769,2687,1755,2430,Yes,UCSB-IZC00040891.jpg,10/7/22 18:12,10/7/22 18:13,NA,NA,1.3,UCSB-IZC00040891,257.3810405,668.0748461063326,0.19262889628523563
78052168,443174613,dearmstrong,2994,338,3661,324,1692,2564,1677,2269,Yes,UCSB-IZC00040926.jpg,10/7/22 18:13,10/7/22 18:13,NA,NA,1.3,UCSB-IZC00040926,295.3811097548386,667.1469103578312,0.2213763604154352
78051965,443174749,dearmstrong,1777,260,2202,263,981,1224,984,1352,Yes,UCSB-IZC00035077.jpg,10/7/22 18:13,10/7/22 18:14,NA,NA,1.3,UCSB-IZC00035077,128.03515142334936,425.0105881034024,0.1506258373405502
78052230,443174855,dearmstrong,2178,274,2739,267,1284,2264,1273,2028,Yes,UCSB-IZC00042297.jpg,10/7/22 18:14,10/7/22 18:14,NA,NA,1.3,UCSB-IZC00042297,236.25621684941964,561.0436703145309,0.21055064814916302
78051974,443174957,dearmstrong,2258,218,2848,214,1073,1345,1323,1359,Yes,UCSB-IZC00035955.jpg,10/7/22 18:14,10/7/22 18:15,NA,NA,1.3,UCSB-IZC00035955,250.39169315294788,590.0135592,0.21219147362205243
78052224,443175077,dearmstrong,487,361,1156,353,1606,2769,1603,2522,Yes,UCSB-IZC00042197.jpg,10/7/22 18:15,10/7/22 18:15,NA,NA,1.3,UCSB-IZC00042197,247.01821795163207,669.0478308760892,0.18460430372233058
78052046,443175180,dearmstrong,2343,193,2932,190,1171,1168,1413,1180,Yes,UCSB-IZC00036635.jpg,10/7/22 18:15,10/7/22 18:15,NA,NA,1.3,UCSB-IZC00036635,242.2973379961076,589.0076400183617,0.20568267840172177
78052235,443175262,dearmstrong,2007,243,2510,241,1233,1607,1260,1395,Yes,UCSB-IZC00042393.jpg,10/7/22 18:15,10/7/22 18:16,NA,NA,1.3,UCSB-IZC00042393,213.71242359769354,503.00397612742586,0.21243611754626948
78051877,443175365,dearmstrong,2284,218,2830,223,1339,1358,1329,1142,Yes,UCSB-IZC00012433.jpg,10/7/22 18:16,10/7/22 18:16,NA,NA,1.3,UCSB-IZC00012433,216.23135757794242,546.0228932929462,0.19800576151111338
78052048,443175449,dearmstrong,2683,216,3309,214,1113,1508,1396,1543,Yes,UCSB-IZC00036639.jpg,10/7/22 18:16,10/7/22 18:17,NA,NA,1.3,UCSB-IZC00036639,285.1560976,626.0031948800262,0.227759299
78052073,443175516,dearmstrong,474,350,1144,342,1651,2240,1623,1982,Yes,UCSB-IZC00037089.jpg,10/7/22 18:17,10/7/22 18:17,NA,NA,1.3,UCSB-IZC00037089,259.5149321330085,670.0477594918142,0.19365405559286772
78051971,443177019,Suem28,2349,184,2938,179,1061,1360,1300,1343,Yes,UCSB-IZC00035872.jpg,10/7/22 18:22,10/7/22 18:23,NA,NA,1.3,UCSB-IZC00035872,239.60383970212163,589.0212220285446,0.20339151692781468
78051967,443177186,Suem28,1518,194,1995,190,738,1221,741,1379,Yes,UCSB-IZC00035351.jpg,10/7/22 18:23,10/7/22 18:24,NA,NA,1.3,UCSB-IZC00035351,158.02847844613325,477.0167711936342,0.1656424763124158
78051995,443205091,not-logged-in-686c18cb4c026f248e29,1969,215,2481,217,1334,1402,1333,1614,Yes,UCSB-IZC00036177.jpg,10/7/22 17:44,10/7/22 20:18,NA,NA,1.3,UCSB-IZC00036177,212.00235847744713,512.0039062,0.20703197367804957
78052092,443205185,not-logged-in-686c18cb4c026f248e29,2644,247,3231,249,1331,1830,1350,2089,NA,UCSB-IZC00037446.jpg,10/7/22 20:18,10/7/22 20:19,NA,NA,1.3,UCSB-IZC00037446,259.6959760951255,587.0034071451374,0.22120482857002846
78052096,443235892,TarynR,1809,251,2487,255,1874,2377,1881,2702,Yes,UCSB-IZC00037707.jpg,10/8/22 0:13,10/8/22 0:14,NA,NA,1.3,UCSB-IZC00037707,325.0753758745808,678.0117993073571,0.23972693115862517
78052184,443235935,TarynR,1933,270,2625,273,1974,2999,1959,3348,Yes,UCSB-IZC00041467.jpg,10/8/22 0:14,10/8/22 0:14,NA,NA,1.3,UCSB-IZC00041467,349.32220084042757,692.0065028596191,0.2523980622992002
78052094,443235987,TarynR,1999,133,2506,139,1127,1556,1145,1743,Yes,UCSB-IZC00037695.jpg,10/8/22 0:14,10/8/22 0:15,NA,NA,1.3,UCSB-IZC00037695,187.8643127366132,507.03550171560966,0.18525755307168226
78051959,443236037,TarynR,1070,116,1419,115,567,882,570,977,Yes,UCSB-IZC00034594.jpg,10/8/22 0:15,10/8/22 0:15,NA,NA,1.3,UCSB-IZC00034594,95.04735661763561,349.0014326618159,0.13617043903332193
78052103,443236075,TarynR,2558,139,3186,146,1109,1504,1339,1483,Yes,UCSB-IZC00038711.jpg,10/8/22 0:15,10/8/22 0:16,NA,NA,1.3,UCSB-IZC00038711,230.95670589961227,628.0390115271503,0.18387130549264294
78052327,443236163,TarynR,2347,150,2916,150,1445,2971,1449,3173,Yes,UCSB-IZC00030809.jpg,10/8/22 0:16,10/8/22 0:16,NA,NA,1.3,UCSB-IZC00030809,202.03960007879644,569,0.1775391916333888
78052252,443236231,TarynR,1981,208,2487,214,1181,1336,1213,1525,Yes,UCSB-IZC00042740.jpg,10/8/22 0:16,10/8/22 0:17,NA,NA,1.3,UCSB-IZC00042740,191.68985366993215,506.0355718721758,0.18940353635687973
78052191,443236282,TarynR,1656,245,2326,235,1585,2270,1592,2510,Yes,UCSB-IZC00041517.jpg,10/8/22 0:17,10/8/22 0:17,NA,NA,1.3,UCSB-IZC00041517,240.10206163213175,670.0746227100382,0.179160689
78052018,443236318,TarynR,2669,132,3309,138,1404,1502,1634,1505,Yes,UCSB-IZC00036447.jpg,10/8/22 0:17,10/8/22 0:17,NA,NA,1.3,UCSB-IZC00036447,230.0195643852931,640.0281243820461,0.1796948881015029
78052278,443236354,TarynR,2861,245,3509,245,1809,2305,1819,2503,Yes,UCSB-IZC00043749.jpg,10/8/22 0:17,10/8/22 0:18,NA,NA,1.3,UCSB-IZC00043749,198.25236442474022,648,0.15297250341415142
78051853,443236418,TarynR,2629,318,3205,322,1690,1890,1701,2040,Yes,UCSB-IZC00005623.jpg,10/8/22 0:18,10/8/22 0:18,NA,NA,1.3,UCSB-IZC00005623,150.4027925272666,576.0138887214439,0.13055483163879084
78051855,443236459,TarynR,1428,112,1888,112,710,1415,721,1567,Yes,UCSB-IZC00005625.jpg,10/8/22 0:18,10/8/22 0:19,NA,NA,1.3,UCSB-IZC00005625,152.3975065412817,460,0.16564946363182795
78051954,443244893,Agustinclossirrazabal,1203,87,1595,90,502,1092,513,953,Yes,UCSB-IZC00034556.jpg,10/8/22 2:05,10/8/22 2:07,NA,NA,1.3,UCSB-IZC00034556,139.43457247038842,392.0114794237536,0.17784501193096885
78051877,443244921,Agustinclossirrazabal,1190,151,1737,154,1336,1351,1330,1143,Yes,UCSB-IZC00012433.jpg,10/8/22 2:07,10/8/22 2:07,NA,NA,1.3,UCSB-IZC00012433,208.08652046684813,547.0082266291797,0.1902041965155958
78051963,443244957,Agustinclossirrazabal,1162,211,1836,215,1391,1748,1383,1560,Yes,UCSB-IZC00034993.jpg,10/8/22 2:07,10/8/22 2:07,NA,NA,1.3,UCSB-IZC00034993,188.17013578142522,674.0118693316906,0.13958963064552804
78052204,443244974,Agustinclossirrazabal,1565,265,2246,265,1522,2595,1510,2377,Yes,UCSB-IZC00041640.jpg,10/8/22 2:07,10/8/22 2:08,NA,NA,1.3,UCSB-IZC00041640,218.33002542023394,681,0.16030104656404842
78052274,443245014,Agustinclossirrazabal,1572,278,2223,265,1632,2000,1614,1754,Yes,UCSB-IZC00043477.jpg,10/8/22 2:08,10/8/22 2:08,NA,NA,1.3,UCSB-IZC00043477,246.6576574931336,651.1297874,0.1894074440132455
78052311,443245070,Agustinclossirrazabal,1855,141,2373,151,912,1871,935,1665,Yes,UCSB-IZC00030313.jpg,10/8/22 2:08,10/8/22 2:09,NA,NA,1.3,UCSB-IZC00030313,207.28000385951367,518.0965161048663,0.20003995145332995
78052248,443245091,Agustinclossirrazabal,888,157,1391,154,1002,1473,1007,1277,Yes,UCSB-IZC00042678.jpg,10/8/22 2:09,10/8/22 2:09,NA,NA,1.3,UCSB-IZC00042678,196.0637651377735,503.0089462425097,0.19489093245992448
78052009,443245126,Agustinclossirrazabal,1413,151,2042,151,1383,1774,1620,1764,Yes,UCSB-IZC00036326.jpg,10/8/22 2:09,10/8/22 2:09,NA,NA,1.3,UCSB-IZC00036326,237.21087664776252,629,0.1885619051254074
78052046,443245148,Agustinclossirrazabal,1162,135,1756,126,1190,1166,1413,1183,Yes,UCSB-IZC00036635.jpg,10/8/22 2:09,10/8/22 2:09,NA,NA,1.3,UCSB-IZC00036635,223.64704335179573,594.0681779,0.18823348200562884
78052169,443245171,Agustinclossirrazabal,1893,297,2595,304,1932,2645,1937,2418,Yes,UCSB-IZC00040965.jpg,10/8/22 2:09,10/8/22 2:10,NA,NA,1.3,UCSB-IZC00040965,227.05505940189926,702.0348994174008,0.16171208838073858
78052224,443245198,Agustinclossirrazabal,1823,272,2490,265,1609,2767,1605,2532,Yes,UCSB-IZC00042197.jpg,10/8/22 2:10,10/8/22 2:10,NA,NA,1.3,UCSB-IZC00042197,235.03404008781365,667.0367306228346,0.1761777345217215
78051932,443245220,Agustinclossirrazabal,1518,135,2001,132,599,1354,610,1209,Yes,UCSB-IZC00034408.jpg,10/8/22 2:10,10/8/22 2:10,NA,NA,1.3,UCSB-IZC00034408,145.41664278891878,483.0093166803307,0.1505319232642873
78051997,443245242,Agustinclossirrazabal,1413,145,2052,141,1223,1536,1480,1513,Yes,UCSB-IZC00036256.jpg,10/8/22 2:10,10/8/22 2:10,NA,NA,1.3,UCSB-IZC00036256,258.02713035648014,639.0125194391734,0.20189520745457112
78052245,443245265,Agustinclossirrazabal,987,192,1492,186,1129,1492,1121,1284,Yes,UCSB-IZC00042554.jpg,10/8/22 2:10,10/8/22 2:11,NA,NA,1.3,UCSB-IZC00042554,208.1537893,505.03564230656036,0.2060783159278213
78052087,443245275,Agustinclossirrazabal,1785,183,2500,180,1512,1312,1805,1291,Yes,UCSB-IZC00037244.jpg,10/8/22 2:11,10/8/22 2:11,NA,NA,1.3,UCSB-IZC00037244,293.7515957403466,715.0062936785941,0.20541888815344628
78052020,443245287,Agustinclossirrazabal,1171,122,1788,110,935,1192,1136,1200,Yes,UCSB-IZC00036455.jpg,10/8/22 2:11,10/8/22 2:11,NA,NA,1.3,UCSB-IZC00036455,201.1591409804685,617.1166826459969,0.1629830683866486
78051979,443245304,Agustinclossirrazabal,1890,141,2430,141,1160,1613,1128,1388,Yes,UCSB-IZC00036013.jpg,10/8/22 2:11,10/8/22 2:11,NA,NA,1.3,UCSB-IZC00036013,227.26416347501865,540,0.21042978099538764
78052126,443245320,Agustinclossirrazabal,1839,250,2516,246,1686,2572,1677,2310,Yes,UCSB-IZC00039743.jpg,10/8/22 2:11,10/8/22 2:12,NA,NA,1.3,UCSB-IZC00039743,262.15453457836657,677.0118167358676,0.19361149103889624
78051863,443245337,Agustinclossirrazabal,2020,170,2519,173,1419,1538,1459,1354,Yes,UCSB-IZC00005933.jpg,10/8/22 2:12,10/8/22 2:12,NA,NA,1.3,UCSB-IZC00005933,188.29763673503712,499.00901795458566,0.188671577
78051939,443245353,Agustinclossirrazabal,1769,129,2246,122,824,1791,811,1605,Yes,UCSB-IZC00034421.jpg,10/8/22 2:12,10/8/22 2:12,NA,NA,1.3,UCSB-IZC00034421,186.45374761586316,477.0513599184054,0.19542313813732143
78052122,443245369,Agustinclossirrazabal,2049,141,2567,145,1582,1848,1586,1645,Yes,UCSB-IZC00039309.jpg,10/8/22 2:12,10/8/22 2:13,NA,NA,1.3,UCSB-IZC00039309,203.03940504246953,518.0154437852216,0.1959781387585939
78051953,443245388,Agustinclossirrazabal,2099,240,2653,240,1175,1701,1189,1536,Yes,UCSB-IZC00034545.jpg,10/8/22 2:13,10/8/22 2:13,NA,NA,1.3,UCSB-IZC00034545,165.59287424282482,554,0.14945205256572638
78052066,443245409,Agustinclossirrazabal,2723,138,3368,129,1345,2424,1348,2168,Yes,UCSB-IZC00036921.jpg,10/8/22 2:13,10/8/22 2:13,NA,NA,1.3,UCSB-IZC00036921,256.0175775215444,645.0627876416372,0.1984439208294358
78052123,443245425,Agustinclossirrazabal,3180,332,3854,329,1814,2555,1854,2283,Yes,UCSB-IZC00039723.jpg,10/8/22 2:13,10/8/22 2:13,NA,NA,1.3,UCSB-IZC00039723,274.9254444390333,674.0066765247952,0.20394860615963006
78052140,443245441,Agustinclossirrazabal,1747,192,2443,196,1923,2601,1969,2336,Yes,UCSB-IZC00040285.jpg,10/8/22 2:13,10/8/22 2:13,NA,NA,1.3,UCSB-IZC00040285,268.96282270975667,696.0114941579628,0.19321722770911193
78052182,443245455,Agustinclossirrazabal,3059,224,3740,227,2102,2558,2097,2269,Yes,UCSB-IZC00041461.jpg,10/8/22 2:13,10/8/22 2:14,NA,NA,1.3,UCSB-IZC00041461,289.0432493589843,681.0066078974564,0.21221765398971534
78051839,443245470,Agustinclossirrazabal,1549,218,2179,208,1572,2504,1573,2246,Yes,UCSB-IZC00004438.jpg,10/8/22 2:14,10/8/22 2:14,NA,NA,1.3,UCSB-IZC00004438,258.00193797721755,630.0793600809345,0.20473765236816904
78051938,443245489,Agustinclossirrazabal,2481,126,2945,119,768,1706,766,1522,Yes,UCSB-IZC00034418.jpg,10/8/22 2:14,10/8/22 2:14,NA,NA,1.3,UCSB-IZC00034418,184.0108692441835,464.05279872014563,0.1982650139722077
78051884,443245506,Agustinclossirrazabal,2468,180,3053,176,1386,1676,1367,1460,Yes,UCSB-IZC00012461.jpg,10/8/22 2:14,10/8/22 2:14,NA,NA,1.3,UCSB-IZC00012461,216.8340379184043,585.0136750538401,0.18532390537575774
78052157,443245534,Agustinclossirrazabal,1906,285,2602,281,1974,2689,1928,2421,Yes,UCSB-IZC00040843.jpg,10/8/22 2:14,10/8/22 2:15,NA,NA,1.3,UCSB-IZC00040843,271.9191056178289,696.0114941579628,0.19534095909349716
78051993,443245561,Agustinclossirrazabal,2074,138,2688,145,510,1191,741,1202,Yes,UCSB-IZC00036169.jpg,10/8/22 2:15,10/8/22 2:15,NA,NA,1.3,UCSB-IZC00036169,231.26175645791503,614.0399009836412,0.18831166841719307
78051949,443245586,Agustinclossirrazabal,1581,129,1960,126,295,1101,319,992,Yes,UCSB-IZC00034524.jpg,10/8/22 2:15,10/8/22 2:15,NA,NA,1.3,UCSB-IZC00034524,111.61093136427094,379.0118731649445,0.14723936011853947
78051962,443245608,Agustinclossirrazabal,2913,291,3450,285,1237,1830,1257,1662,Yes,UCSB-IZC00034615.jpg,10/8/22 2:15,10/8/22 2:15,NA,NA,1.3,UCSB-IZC00034615,169.1862878604528,537.0335185069922,0.15751930003438883
78052177,443245637,Agustinclossirrazabal,2948,319,3629,342,1864,2818,1890,2543,Yes,UCSB-IZC00041020.jpg,10/8/22 2:15,10/8/22 2:16,NA,NA,1.3,UCSB-IZC00041020,276.22635645426743,681.3882887164997,0.2026937951741015
78052077,443245653,Agustinclossirrazabal,1562,218,2246,211,1558,2621,1545,2346,Yes,UCSB-IZC00037128.jpg,10/8/22 2:16,10/8/22 2:16,NA,NA,1.3,UCSB-IZC00037128,275.3071012524014,684.0358177756483,0.20123734320495576
78051937,443245664,Agustinclossirrazabal,2277,151,2792,148,1055,1621,1051,1428,Yes,UCSB-IZC00034415.jpg,10/8/22 2:16,10/8/22 2:16,NA,NA,1.3,UCSB-IZC00034415,193.04144632694815,515.0087377899524,0.18741570012515066
78051896,443245681,Agustinclossirrazabal,3117,218,3638,224,964,1999,975,1787,Yes,UCSB-IZC00028367.jpg,10/8/22 2:16,10/8/22 2:16,NA,NA,1.3,UCSB-IZC00028367,212.2851855405836,521.0345477988959,0.2037150765120852
78052325,443245692,Agustinclossirrazabal,2312,161,2901,167,1474,1979,1470,1754,Yes,UCSB-IZC00030786.jpg,10/8/22 2:16,10/8/22 2:17,NA,NA,1.3,UCSB-IZC00030786,225.03555274667156,589.0305595,0.19102196747292963
78052226,443245707,Agustinclossirrazabal,2901,202,3597,208,1575,2558,1582,2282,Yes,UCSB-IZC00042243.jpg,10/8/22 2:17,10/8/22 2:17,NA,NA,1.3,UCSB-IZC00042243,276.08875384557047,696.0258615884901,0.19833225249380304
78052115,443245719,Agustinclossirrazabal,2910,272,3594,269,1376,2602,1349,2333,Yes,UCSB-IZC00038833.jpg,10/8/22 2:17,10/8/22 2:17,NA,NA,1.3,UCSB-IZC00038833,270.3516228913746,684.0065789157294,0.19762355452774255
78051843,443245741,Agustinclossirrazabal,2974,148,3470,141,1039,1866,1058,1703,Yes,UCSB-IZC00005588.jpg,10/8/22 2:17,10/8/22 2:17,NA,NA,1.3,UCSB-IZC00005588,164.10362579784763,496.0493927019768,0.1654105702095275
78051899,443245763,Agustinclossirrazabal,2599,428,3183,428,1483,2570,1477,2346,Yes,UCSB-IZC00030039.jpg,10/8/22 2:17,10/8/22 2:18,NA,NA,1.3,UCSB-IZC00030039,224.0803427344755,584,0.19184960850554408
78051862,443245776,Agustinclossirrazabal,2761,278,3409,272,1280,2605,1306,2422,Yes,UCSB-IZC00005919.jpg,10/8/22 2:18,10/8/22 2:18,NA,NA,1.3,UCSB-IZC00005919,184.83776670366908,648.0277771824291,0.14261562020329463
78051971,443245793,Agustinclossirrazabal,2344,126,2942,122,1062,1352,1328,1354,Yes,UCSB-IZC00035872.jpg,10/8/22 2:18,10/8/22 2:18,NA,NA,1.3,UCSB-IZC00035872,266.00751869073173,598.0133777767852,0.22240933779747468
78052111,443245815,Agustinclossirrazabal,3177,246,3854,240,1843,2674,1832,2398,Yes,UCSB-IZC00038816.jpg,10/8/22 2:18,10/8/22 2:18,NA,NA,1.3,UCSB-IZC00038816,276.2191159206763,677.0265873656662,0.20399428994026247
78052153,443245834,Agustinclossirrazabal,2999,269,3692,253,1686,2342,1694,2075,Yes,UCSB-IZC00040823.jpg,10/8/22 2:18,10/8/22 2:19,NA,NA,1.3,UCSB-IZC00040823,267.1198233003309,693.1846795768066,0.19267579850683453
78052101,443245847,Agustinclossirrazabal,2335,103,2951,100,1012,1478,1257,1480,Yes,UCSB-IZC00038656.jpg,10/8/22 2:19,10/8/22 2:19,NA,NA,1.3,UCSB-IZC00038656,245.0081631293129,616.0073051514893,0.19886790390339623
78052030,443245856,Agustinclossirrazabal,2665,151,3301,148,1430,1616,1677,1604,Yes,UCSB-IZC00036581.jpg,10/8/22 2:19,10/8/22 2:19,NA,NA,1.3,UCSB-IZC00036581,247.29132617218906,636.0070754323414,0.19440925716438512
78052196,443245874,Agustinclossirrazabal,2964,218,3651,221,1649,2787,1639,2484,Yes,UCSB-IZC00041538.jpg,10/8/22 2:19,10/8/22 2:19,NA,NA,1.3,UCSB-IZC00041538,303.1649715913763,687.0065501871143,0.22064198042129712
78052083,443245893,Agustinclossirrazabal,2522,154,3171,157,1010,1354,1270,1309,Yes,UCSB-IZC00037223.jpg,10/8/22 2:19,10/8/22 2:20,NA,NA,1.3,UCSB-IZC00037223,263.86549603917524,649.0069337071832,0.20328403468045628
78052094,443245908,Agustinclossirrazabal,2999,161,3520,157,1151,1744,1130,1548,Yes,UCSB-IZC00037695.jpg,10/8/22 2:20,10/8/22 2:20,NA,NA,1.3,UCSB-IZC00037695,197.12178976460214,521.0153548601039,0.18917080650869747
78052131,443245911,Agustinclossirrazabal,2455,167,3098,167,1569,2155,1606,1909,Yes,UCSB-IZC00039769.jpg,10/8/22 2:20,10/8/22 2:20,NA,NA,1.3,UCSB-IZC00039769,248.7669592,643,0.19344242552167498
78052292,443245922,Agustinclossirrazabal,2487,227,3107,224,1432,2293,1446,2062,Yes,UCSB-IZC00044311.jpg,10/8/22 2:20,10/8/22 2:20,NA,NA,1.3,UCSB-IZC00044311,231.42385356743154,620.0072580220332,0.18662995519256279
78052291,443245931,Agustinclossirrazabal,2901,230,3559,230,1693,2206,1703,1946,Yes,UCSB-IZC00044279.jpg,10/8/22 2:20,10/8/22 2:21,NA,NA,1.3,UCSB-IZC00044279,260.1922366251537,658,0.19771446552063354
78052279,443245941,Agustinclossirrazabal,2754,269,3393,269,1530,2315,1533,2076,Yes,UCSB-IZC00043802.jpg,10/8/22 2:21,10/8/22 2:21,NA,NA,1.3,UCSB-IZC00043802,239.0188277102873,639,0.18702568678426237
78052105,443245949,Agustinclossirrazabal,1871,234,2548,234,1740,2575,1761,2296,Yes,UCSB-IZC00038774.jpg,10/8/22 2:21,10/8/22 2:21,NA,NA,1.3,UCSB-IZC00038774,279.7892063679369,677,0.2066390002717407
78052194,443245961,Agustinclossirrazabal,3009,215,3686,215,1630,2319,1608,2061,Yes,UCSB-IZC00041535.jpg,10/8/22 2:21,10/8/22 2:21,NA,NA,1.3,UCSB-IZC00041535,258.93628559937287,677,0.1912380248148987
78052059,443245969,Agustinclossirrazabal,3164,364,3835,380,1768,2933,1782,2693,Yes,UCSB-IZC00036765.jpg,10/8/22 2:21,10/8/22 2:22,NA,NA,1.3,UCSB-IZC00036765,240.40798655618744,671.190733,0.17909066287239078
